id,name,capacity
02415,한티역 롯데백화점 앞,15
02416,한티역 6번 출구,10
02417,선정릉 디캠프(D.CAMP)앞,10
02418,봉은사역 7번 출구,10
02419,"봉은사역 1,2번 출구",13
02420,학여울역 사거리(LG베스트샵 앞),20
02421, 신논현역 4번출구,15
02422,수서동 성당 맞은편,10
02423,영희초교 사거리(래미안개포루체하임),10
02425,세곡동 사거리(대왕초등학교 정류장),20
02426,강남한신휴플러스 6단지,10
02427,개포고등학교 정문앞,10
02430,강남파이낸스센터앞(역삼역2번출구),10
02431,대치역 7번출구,10
02501, 서초 포레스타5단지,10
02502, 서초역1번출구 앞,9
02503, 반포1동 서초빌딩 앞,10
02504, 신사역 4번출구 뒤,10
02505, 우성아파트사거리 (기업은행앞),12
02506, LG유플러스 (방배사옥),10
02509, 심산기념문화센터,16
02510, JW타워,8
02511, 이수역 6번출구 앞,10
02514,사평역 2번출구,10
02515,서초초등학교 후문,15
02516,본마을 노인복지센터 앞,9
02517,서초그랑자이 앞,20
02518,서초동 현대아파트 앞,10
02519,서초2교(사임당로 방면),10
02520,서초1교 (진흥아파트 방면),20
02521,서초 크로바타워 앞,13
02523,뉴코아 킴스클럽 앞,10
02524,반포쇼핑타운 8동 앞,15
02525,반포쇼핑타운 2동 앞,20
02527,반포중학교 앞(세화여고 맞은편),10
02529,우리은행 방배동지점 앞,12
02530,삼호3차아파트 앞,15
02531,멤피스아파트 앞,20
02532,국립국악원 앞,13
02533,한가람미술관 앞,10
02535,신반포역 3번출구 뒤,10
02536,서초종합체육관 입구,10
02537,양재역 8번출구 앞,10
02538,사평리근린공원,10
02539,대한무역투자진흥공사 KOTRA 앞,20
02540,반포천 앞,10
02541,옛골 입구,10
02542,신논현타워 앞,10
02545,국립중앙도서관(국제회의장옆),15
02547, 반포래미안 리오센트,7
02548,반포1동 자율방범초소 옆,18
02549,LH 서초 4단지 403동,10
02550,양재동 꽃시장 건너편,10
02601, 석촌호수 아뜰리에,16
02603, 송파 글마루 도서관,10
02604, 풍납토성 서성벽터A,10
02605, 복정역 1번 출구 앞,15
02606, 위례동주민센터 맞은편 근린공원,15
02608, 송파구청,10
02609, 보성중고등학교 후문 앞,10
02611, 송파지역자활센터 뒤,7
02613, 잠실나들목,18
02614, 가락고등학교 앞,15
02615, 테라타워2,15
02616, 거여동 사거리,10
02617, 가락삼환아파트 앞,15
02618, 삼전역 1번출구,14
02619, 석촌고분역 4번출구,9
02620, 송파나루역 4번 출구옆,12
02621, 한성백제역 2번 출구,15
02622, 올림픽공원역 3번출구,20
02623,석촌동 주민센터,15
02625,가락종합 사회복지관,15
02626,"경찰병원역 1,2번 출구 사이",15
02627,문정시영아파트 5동 앞 공원,15
02628,문정역 1번출구,15
02630,서울방이동 고분군,12
02631,배명고등학교,15
02632,석촌고분역 2번 출구,9
02633,송파학사 옆,20
02634,위례포레샤인아파트 2318동,10
02635,잠실새내역 1번출구,21
02637, 아시아지하보도 14번 출구,15
02639,석촌역 8번출구,18
02641,송파역 4번출구,15
02642,마천동 성내천 쉼터,12
02643,풍납중학교 측면,10
02644, 성내5교,10
02645,잠실나들목2(엘스아파트136동),10
02646,레이크펠리스101동앞,15
02647,잠실 자전거 수리센터 앞,7
02648,헬리오시티 112동 앞,30
02649,오금공원사거리2,10
02650,위례22단지 2208동 다리앞,7
02651,경찰병원역 3번출구 앞,20
02652,송파 레미니스1단지 102동 앞,41
02653,올림픽공원사거리(선수촌아파트),25
02654,올림픽선수촌아파트 136동 앞,10
02655,송이공원,20
02656,풍납동 아이파크 107동 앞,10
02657,송파 파인타운 11단지,10
02658,가락몰 업무동,10
02659,서울친환경유통센터,10
02701, 마곡나루역 5번출구 뒤편,26
02702, 마곡 엠밸리2단지,20
02703,서울도시가스 앞,20
02704,홈플러스(강서점),10
02706,강서공업고등학교 앞,13
02707,한강아파트,13
02708,강서한강자이타워 앞,15
02709,강변아파트 310동 앞,20
02710,라이품 공영주차장 앞,30
02711,가로공원공영주차장 1번 출구,9
02712,화곡터널입구교차로,18
02713,우장초등학교 앞,13
02715,마곡나루역 2번 출구,25
02716,롯데 R&D 센터,20
02717,LG유플러스 마곡사옥,62
02718,마곡수명산파크1단지,20
02719,마곡문화공원,40
02720,힐스테이트에코,30
02721,등촌1-10단지 교차로,12
02723,마곡 필네이처,13
02724,(재)FITI시험연구원,25
02725,서울식물원 식물문화센터,20
02727,서울식물원 잔디마당 앞,25
02728,마곡나루역 3번 출구,55
02729,넥센 유니버시티 앞,30
02730,마곡메가박스 앞,30
02731,명덕고교,20
02732,마곡수명산 1-2단지,14
02733,마곡13단지 정문 앞,15
02737,까치산역 3번 출구,10
02739,수명산파크1단지교차로,20
02740,마곡레포츠센터,20
02741,마곡수명산파크5-6단지,8
02742,강서구민올림픽체육센터,10
02744,강서세무서 앞,25
02745,수명초등학교,9
02746,수명산파크 4단지 411동 앞,10
02801, 대륭포스트타워1차,30
02804,항동지구 6단지 602동 앞,10
02805,구로자원순환센터,10
02806,항동지구 4단지 입구,10
02807,항동지구 1단지 105동 앞,10
02808,항동지구 2단지 202동 앞,10
02809,항동지구 11단지 1103동 앞,10
02810,항동지구 3단지 311동 앞,10
02812,항동프라자,15
02813,항동지구 3단지 302동 앞,10
02814,항동지구 10단지 1001동 앞,10
02815,항동지구 7단지 정문,12
02816,항동지구 8단지 803동옆(주차장입구),14
02817,천왕이펜하우스5단지 앞,10
02818,천왕이펜하우스3단지 앞,14
02819,하늘숲초등학교 앞,20
02820,신세기아파트 앞,10
02821,청구아파트 앞,10
02822,제니스스포츠 앞,14
02823,중앙유통단지 앞,10
02824,미래사랑어린이공원 앞,10
02825,초롱타운 앞,10
02826,가마산지하보도 옆,10
02901,공릉동풍림아파트 101동,8
02902,공릉풍림아파트 108동,12
02903,월계초안아파트 1단지,10
02904,중계3차청구아파트,8
02907, 월계중학교,15
02908, 광운대학교 중앙도서관,20
02909, 석계역 3번 출구,13
02910,도깨비시장,10
02911,상계역중앙시장,7
02912,대진고등학교,20
02913,상계8동 주민센터,17
02914,서울과학기술대학교(미래관),10
02915,서울과학기술대학교(어학교육원),35
02917,신창중학교 후문 맞은편 버스정류장,10
02919,등나무 근린공원(시립북서울미술관 앞),16
02920,상계중학교(당현2교사거리),14
02921,중계역 2번출구,10
03002,벽산상암스마트큐브,10
03003,래미안신공덕3차아파트,5
03005,마포구청 청사내,10
03006, 상암월드컵파크5단지(상암중학교),10
03007,MBC 앞,10
03008,DMC역7번출구,10
03009,홍대입구역 사거리,10
03010,홍대입구역 3번출구,15
03013,서울지방고용노동청 앞,10
03100, 북성초교,8
03101, 서대문구청,15
03102, 연희삼거리,10
03103, 홍제삼거리 북측,8
03104, e편한세상 신촌4단지 앞,13
03105, 홍은센트레빌 아파트 앞,9
03109,북한산더? 106동 앞,10
03110,홍은 현대아이파크 아파트 202동 앞,15
03111,무악재역 4번 출구,10
03113,독립문 앞,15
03114,충정로역 3번 출구,7
03115,북아현 치안센터 인근,20
03116,신촌역 4번출구,10
03117,이화여대 인문관 인근,10
03119,연희 브라운스톤 아파트 앞,10
03120,DMC엘가아파트 앞,12
03121,가좌삼거리,15
03122,북가좌삼거리2,20
03123,DMC파크뷰자이1단지 110동 앞,30
03125,연희파크푸르지오아파트 앞,20
03127,홍은2파출소 옆,10
03128,동신병원 맞은편,7
03129,DMC래미안e편한세상203동옆,20
03130,가재울사거리,20
03131,연가교 교차로,15
03132,홍제교,10
03134,SK리쳄블(상수도사업본부),10
03201,당산skv1센터,9
03202,당산롯데캐슬프레스티지,15
03203,도림동배드민턴체육관,10
03204,도림고가도로 밑,10
03205,문래현대2차,10
03206,문래동 주민센터,15
03207,양남사거리1,12
03211,신길 래미안 프레비뉴,15
03212,신풍역 6번출구,10
03214,영등포 푸르지오 아파트 A,10
03215,강변삼성래미안,15
03219,영등포역 1번출구,10
03220,래미안에스티움 앞 (신풍로),20
03221,서울특별시 남부교육지원청,10
03305,낙성대역 8번 출구,10
03310,영락고등학교,15
03311,서울대입구역 4번 출구,12
03401,창신두산아파트,10
03402,이화공영주차장,10
03404,서울특별시 중부교육지원청,9
03405,파크팰리스,10
03407,안국동사거리(신),18
03408,종로타워빌딩,13
03410,종로3가역 8번출구,10
03411,종묘,10
03412,세운상가,15
03413,종로플레이스,22
03414,종로5가역 4번출구,10
03415,동대문역6번출구,15
03416,동묘앞역 6번출구,15
03417,창신3동주민센터,12
03418,창신역2번 출구,10
03419,국립어린이과학관,14
03420, 성균관대입구 사거리 B,10
03421,혜화역 1번출구,10
03422,성균관대 정문,23
03425,광화문 풍림스페이스본 1단지앞,7
03426,독립문역 2번출구 뒤,10
03427,인왕산 아이파크 정문,8
03428,서울미술관,10
03429,HW컨벤션센터 앞,10
03431,로제우스 레포츠센터,10
03432,종로2가 사거리,15
03500, 군자역2번출구,7
03501, 광진구청 앞,10
03502, 중곡역 1번출구,18
03503, 광진유진스웰,14
03504, 원일교회,8
03505, 신양초교앞 교차로,12
03506, 영동대교 북단,10
03507, 어린이회관,25
03508, 화양사거리,7
03509, 세종사이버대학교,20
03510, 중곡SK아파트앞,10
03511, 응봉역 1번출구,10
03513, 상왕십리역 1번출구,15
03514, 왕십리교회옆,10
03515, 서울숲 관리사무소,20
03516, 구의아리수정수센터앞,15
03517, 용마사거리,10
03518, 군자역 7번출구뒤,8
03521, 현대홈타운 뒷길,10
03523, 건국대학교 과학관(이과대) 앞,10
03525, 금호스포츠센터앞,15
03527, 왕십리 자이아파트(101동 앞),5
03528, 광진정보도서관,8
03529, 어린이대공원정문,15
03530, 왕십리자이아파트 후문(삼거리),10
03531, 논골사거리(금호도서관 입구),10
03532, 왕십리KCC스위첸아파트,9
03533, 건대입구역 사거리(롯데백화점),10
03534, 건대입구역 5번출구 뒤,12
03536, 중앙농협(자양동),10
03537, 아차산 휴먼시아 아파트 옆,15
03539, 서원마을,10
03542, 래미안 구의파크 스위트,17
03543, 세종대학교(학술정보원),15
03544,한양대역 3번 출구,10
03545,한양대역 1번출구,10
03547,상왕십리역 6번 출입구,12
03548,뚝섬역 6번출구,10
03549,건영아파트 앞,9
03550,금호나들목,20
03551,성동도로사업소,10
03552,서울숲 공영주차장앞,19
03553,마장역3번출구,10
03555,양지사거리(센트라스APT 115동앞),10
03556,신금호파크자이APT앞,10
03557,서울숲리버뷰자이APT105동 앞,8
03558,마장동 금호어울림APT앞,10
03559,성동구민종합체육센터 앞,10
03560,성동구 견인차량 보관소 앞,22
03561,행당동 삼부APT후문,10
03563,구의7단지현대아파트,5
03566,우성4차아파트,10
03569,건대병원후문,12
03570,구의역 리버비스타 오피스텔,10
03571,화양 APT(횡단보도 옆),15
03573,광나루안전체험관,15
03575, 자양사거리(서원빌딩),6
03579,광진 캠퍼스시티,20
03581,광진광장,15
03582,화양동 우체국,14
03586,군자역 비채온 오피스텔,8
03587,우성식품 앞,15
03588,세종대학교(영실관),10
03600,사근빗물펌프장 건너편,7
03602, 한국지역난방공사강남지사,5
03603, 삼성역 2번출구,10
03604, 삼성중앙역 5번출구,15
03605, 봉은사역6번출구(현대아이파크타워앞),10
03606, 신사동주민센터 옆,10
03609, 언주초등학교 입구,16
03610, 윗반마을 입구,10
03611, 방죽마을 입구,16
03612, 은곡마을,10
03614, 은마아파트 입구 사거리,10
03615, 서울 논현동우체국 앞,10
03616, 역삼중학교 앞(체육관 방향),10
03618, 서울율현초교 삼거리,10
03620, 청담역 11번 출구,10
03621, 휘문고교 사거리,10
03622, 은마아파트입구 사거리(1),7
03623, 일원에코파크 앞(개포로 방면),10
03624, 대모산입구역 7번 출구 앞,10
03627, 압구정나들목,10
03628, 역삼1동 주민센터,10
03629, 청담사거리(신한오피스텔빌딩 앞),4
03630, 개포우성6차아파트 정문 앞,10
03634, 국악고교 앞 교차로,5
03636, 삼성중앙역·플래티넘아파트 정류소,5
03637, 세곡데이케어센터,10
03638, 신청담나들목,5
03640, 일원1동주민센터앞 사거리,7
03641, 대청역,10
03642, LH강남힐스테이트아파트,13
03643, 더시그넘하우스 앞,5
03644, 상록수아파트,5
03646, 선정릉역 4번 출구,7
03647, 구룡역 1번 출구,10
03648, 구룡역 4번 출구,5
03649, 구룡역 5번 출구,6
03651, 개포동역 4번출구,5
03652, 한영외국어고등학교,10
03653, 강동리버스트4단지아파트 404동 앞,10
03654, 강동리버스트4단지아파트 405동 앞,10
03655, 둔촌신성미소지움아파트,10
03656, 둔촌푸르지오아파트,20
03657, 서울천호동우체국,12
03658, 프라이어팰리스아파트,10
03659, 명일초등학교 옆,10
03661, 명일동신동아아파트 앞,10
03663, 암사정수센터교차로(강동롯데캐슬퍼스트아파트),10
03664, 맥도날드 서울둔촌DT점 앞,12
03665, 고덕센트럴 아이파크상가 앞,12
03668, 성내삼성아파트,10
03671, 둔촌동역교차로,10
03673, 강동리버스트6단지,10
03674, 강동리버스트7단지,10
03675, 강동리버스트8단지,20
03676, 강동리엔파크9단지,10
03680, 강동역3번출구,6
03681, 길동 마루빌딩,10
03682, 길동 동호빌딩,10
03683, KT&G강동지사,10
03684, 고덕자이(105동 앞),10
03685, 강동리엔파크14단지(1401동 앞),15
03686, 고덕 래미안 힐스테이트(101동),8
03688, 상일동산(동아아파트앞 교차로),10
03689, 강일역 3번출구,20
03690, 강일역 4번출구,23
03691, 둔촌역 2번출구,20
03692, 둔촌오륜역 1번 출구,10
03694,강동리엔파크 13단지(1303동 앞),14
03698, 명일역 3번출구 옆,6
03699, 상일파출소 옆,15
03700, 강변그대가리버뷰 입구 맞은편,8
03701, 방아삼거리,8
03703,삼양입구삼거리,10
03707, 드래곤타워 앞,10
03714, 송천센트레빌,10
03718,번동3단지 버스정류장,11
03724,삼양동주민센터 앞,20
03725,강북 청소년 문화정보도서관 앞,5
03726,삼양동사거리,6
03753, 공항중학교 버스정류장,10
03754, 신방화역 8번출구,10
03756, 마곡힐스테이트 정문,10
03757, 신방화역 6번출구,10
03758, 서울남부출입국관리소,10
03759, 이대서울병원,25
03760, 발산역 8번 출구,17
03761, 나이아가라관광호텔,10
03762, 마곡9단지 907동앞,10
03763, 등촌태영아파트,18
03764, 관문주유소(GS칼택스) 앞,10
03765, 문소빌딩,10
03766, 강서문화센터,10
03767, 대원빌딩,10
03770, 남부순환로 205,10
03772, 길성그랑프리텔아파트,15
03774, 마곡9단지 910동 상가앞,10
03775, 가양오토갤러리,10
03776, 김포공항사거리,10
03778, 김포공항입구 교차로,10
03779, 유광사여성병원,10
03780, 등촌서광아파트,22
03781, 강서아동복지센터,12
03782, 겸재정선미술관,10
03783, 마곡금호어울림아파트,10
03784, 벽산아파트,10
03785, 마곡14단지 1408동앞,20
03786, 강서힐스테이트 상가 앞,9
03788, 정곡나들목,15
03789, 염창나들목,35
03792, 화곡본동시장 입구,10
03793, 더리브골드타워,10
03794, 안양천합수부(현대3차아파트),20
03796, 송정역 3번출구 앞,8
03797, 마곡수명산파크7단지 710동 앞,10
03798, 그랜드아이파크아파트 앞,11
03799, 국립항공박물관,5
03801, 이랜드글로벌R&D센터,10
03802, 관악구민체육센터,8
03803, 남서울중학교,7
03804, 낙성대공원,10
03806, 낙성대 교수아파트,10
03807, 관악우체국 교차로,12
03811,신사로입구,10
03812, KT관악지점,10
03813, 낙성대역 5번출구,7
03814, 난곡사거리,10
03815, 광일빌딩,7
03816, 관악 GSfresh,8
03818, 은천교회 앞,10
03819, 서울대벤처타운역,13
03820, 은천삼거리,8
03853, 어린이대공원역 2번출구,18
03860, 건국대학교 정문 앞,10
03863, 동일로58길 입구,10
03864, 광진소방서 앞,11
03865, 이튼타워리버 2차,8
03868, 자양한강도서관,10
03873, 동서울우편집중국 앞,8
03878, 장로회신학대학교 주기철 기념관,15
03879, 중랑천 뚝방길 산책로 입구,7
03880, 홍련봉 공원,13
03881, 신자초교입구 교차로,7
03882, 자양2동 주민센터,3
03886,광진구 민방위교육센터,5
03890,웰츠타워 오피스텔,7
03894,노룬산시장앞,8
03899,아차산역 2번출구,10
03900,건국대학교 신공학관,10
03902, 항동지구5단지 501동 앞,16
03903, 현대아파트 앞,10
03904, 테크노마트 앞,10
03905, 희훈타워빌 앞,15
03906, 천왕차량사업소 입구,8
03907, 신도림7차e편한세상아파트 806동 앞,10
03908, 오류동 다숲오피스텔 앞,10
03910, 목양전원교회 앞 로터리,10
03911, 항동하버리안2단지아파트 후문,10
03912, 삼호아파트 앞,10
03914, 신도림쌍용플래티넘노블아파트 앞,10
03915, 동선아파트 앞,10
03917, 성공회대학교,10
03918, 이좋은집오피스텔 앞,10
03919, 구로역·NC신구로점 버스정류장(구로역 방면),14
03920, 개봉역2번출구 B,10
03922, 서울남부교정시설 앞,16
03923, 구로공구상가 앞,10
03924, 오류동 계림웨스트밸리 앞,10
03925, 중앙유통단지 앞 B,10
03927,구로월드아파트 앞,9
03928,고척아이파크아파트 106동 앞,10
03929,고척아이파크아파트 205동 앞,15
03930,온수역 2번 출구 앞,8
03931,천왕역 3번 출구 뒤,7
03932,개봉센트레빌레우스아파트 앞,10
03933,오류동부골든아파트 후문 옆,10
03934,철도교통관제센터 정문 앞,7
03935,고대구로병원 앞,10
03936,힐스테이트 신도림역,10
03937,개봉역 신영지웰에스테이트,10
03939,신도림역 3번출구,15
03956, 대륭테크노타운21차 앞,10
03958, 롯데캐슬2차 마을버스 정류장(18804) 뒤편,10
03959, 시흥사거리(시흥동 994-3 앞),10
03963, 에이스 하드웨어(시흥대로 396) 앞,10
03966, 독산역1번출구 B,8
03967, 혜명양로원 담장 옆(2),16
03968, 독산동 현대홈타운 금천과선교 앞,10
03969, 독산역 롯데캐슬 104동 앞,20
03970, 시흥4동주민센터 앞,6
03971, 순흥안씨묘 건너편,11
03972, 산기슭공원 앞,6
03973, 독산2동주민센터 앞,7
03974, 안천중학교,10
03975,현대시티아울렛 가산,10
03980, 금천현대홈타운 후문 서부샛길,5
03983, 금천구청역 1번 출구,10
03984, 가산롯데아이티캐슬,5
03985, 디폴리스 지식산업센터,20
03986,청년주택 독산동점,5
03987,LG전자가산A와 가산테라타워 사이,10
03988,엘아르베뉴 102동 앞,5
03989,가산디지털단지 9번출구 인근,10
04002, 상계주공 14단지 상가 앞,10
04004, 당고개입구오거리 당현천변,10
04005, 중계2차 한화꿈에그린 101동 인근,10
04007, 노원 을지대학교 병원,9
04008, 하계 어린이 공원,10
04009, 월계프라자,20
04011, 월계 센트럴 아이파크,10
04013, 중계 롯데마트,20
04014, 당고개역 3번 출구,10
04016, 노원 마들스타디움,10
04017, 월계 청백1단지 아파트 정류장,20
04018, 상계주공15단지 버스정류소,8
04019, 상계주공10단지 버스정류소,7
04020, 중계동 성모빌딩 앞,10
04021, 중계본동 입구,10
04023, 월계역 1번 출구,10
04024, 꿈의숲 SK뷰 아파트,10
04025, 한천교 동편,10
04026, 상계주공1단지아파트,10
04027, 한내 행복발전소 옆,10
04028, 한일유앤아이아파트 105동 인근,10
04029, 청소년수련관 후문,8
04031, 청암예술학교 앞,10
04032,불암주유소 앞,10
04033, 녹천역 4번 출구 옆,9
04035, 휴플러스 수락한신아파트 101동 앞,6
04036, 하계역 6번출구,9
04037, 물넘이교,15
04039, 서울시 북부여성발전센터,10
04040, 공릉로 26길,10
04041, 공릉역3번출구,8
04042, 상계문화정보도서관,10
04043, 상계주공13단지 1301동,10
04044, 공릉산 백세문 입구,4
04045, 은하수 공원,8
04054, 창동한신아파트 버스정류소,10
04058, 다락원체육공원 전망대 입구,15
04062, 평화도봉공원 주변,9
04064, 신창아파트 입구 앞,10
04073,방아골종합사회복지관,10
04074, 도봉구육아종합지원센터(창동),10
04076, 도봉통합복지센터 뒤 중랑천 변,10
04077, 도봉제1교,6
04078, 원당공원 앞,8
04080, 창동주공19단지앞,4
04083,도봉아이나라도서관 앞,8
04084, 도봉동실내스포츠센터,10
04086, 도봉로 534,10
04087, 우이교 교차로,10
04088,김근태도서관,15
04089, 동부센트레빌 앞,10
04090,녹천교 앞 사거리,15
04091,방학역2번출구,10
04092,도봉경찰서 교차로,10
04094,도봉여성센터,6
04095,방학브라운스톤아파트,8
04096,창동역2번출구 하나은행365 앞,8
04097,숭미파출소 사거리 (쌍문동 시티프라디움 앞),8
04102, 휘경1동주민센터 앞,7
04103, 휘경sk뷰아파트 앞,10
04104, 외대앞역 교차로,10
04105, 서울교통공사사거리 교통섬,10
04107, 장안동근린공원 입구,10
04108, 답십리파크자이아파트 앞,10
04110, 용두롯데캐슬리치아파트 앞,10
04113, 한국국방연구원 앞,10
04114, 휘경여중고삼거리,10
04116, 이문e편한세상아파트 앞,10
04117, 휘경119안전센터 앞,10
04121, 서울문화재단 앞,15
04122, 청계9가교차로 앞,10
04123, 배봉초교 교차로,10
04128, 종암초등학교 뒤(새울센스빌),5
04131, 베네스트 오피스텔 앞,8
04132,이문삼익아파트 앞,10
04133,래미안허브리츠아파트 앞,7
04134,제기동 현대아파트 앞,10
04135,삼성생명 앞,18
04136,롯데캐슬SKY-L65 D동 앞,7
04137,답십리역 4번출구,10
04138,답십리 사거리,5
04139,조일빌딩 앞,7
04140,신설동역 4번출구,7
04141,우리은행장안지점 앞,6
04142,현대썬앤빌 앞,6
04143,서울동물복지지원센터 동대문,5
04144,시립대학교 박물관 앞,10
04145,청량리동 주민센터,5
04146,이삭어린이공원,7
04147,청량리역 광장,35
04152, 상도효성해링턴플레이스,10
04153, 흑석동효사정앞,10
04158, 노량진근린공원,10
04162, 노량진1동 청소년독서실,10
04167, 구로교 아래,25
04169, 신대방삼거리,10
04173, 중대후문 마을버스정류장,7
04175, 대방역2번출구,10
04177, 롯데캐슬 101동 앞,8
04178, 이수성결교회 옆,10
04179, 보라매병원역 1번출구,10
04180, 흑석동주민센터 입구,4
04181, 보라매공원역 2번출구,6
04182,보라매병원역 2번출구,10
04202, 프런트원(공덕역4번출구 앞),9
04206, 광흥창역5번출구,7
04207, 아만티호텔 앞,10
04208, 스타벅스(동교동) 앞,10
04210, 가좌행복주택 앞,7
04211, 시석빌딩 앞,8
04212, 한화오벨리스크 앞,10
04213, 마포구중앙도서관 정문 앞,15
04214, JTBC 앞,10
04216, 망원정 앞,10
04217, 한강공원 망원나들목,20
04218, 디지털매직스페이스,13
04220, 신촌 청년주택,10
04221, 솔리스타오피스텔(공덕동주민센터),13
04222, 서울디자인고등학교 앞,5
04224, 서부운전면허시험장,5
04226, 마포프레스티지자이 1,14
04233, 코오롱아파트사거리,10
04234, 에스테반,10
04238, 상암한샘빌딩앞,7
04240, 아현문화건강센터,8
04244, 당인리발전소 공원 앞,10
04246, 상수역새마을금고,5
04247, 서울서부지방법원등기국앞,10
04248, 신촌 교보빌딩,10
04253, 홍은도담도서관,5
04255, 래미안 루센티아 아파트 108동 앞,21
04264, 홍남교 버스정류장,5
04266,국민연금공단충정로사옥,9
04267, 서대문역 2번 출구,6
04269, 연희IC 남측,8
04270, 우국한마음 아파트 맞은편,5
04271, 충정로역 1번 출구,7
04272, 홍남교 사거리,7
04273, 홍연2교 사거리,7
04274, 신촌 파랑고래 입구,10
04275,농협생명본사빌딩 서관,10
04277,서대문우체국 정류소 옆,5
04278,홍은2동주민센터,5
04280,북가좌2동 주민센터,5
04281,명지대 사거리(2),10
04303, 매헌역 2번출구앞광역버스 정류장앞(22-297),8
04304, 서울고앞,10
04305, 서일스포츠센터,8
04306, 서래공원 앞,10
04307, 고투몰 gate 15옆,10
04309, 서초케이타운앞,5
04310, 염곡동(염통골) 입구,6
04312, 반포미도2차아파트 옆,10
04313, 반포종합운동장,10
04315, 이투스교육 앞,10
04316, 고속터미널역 3번출구,25
04317, 양재근린공원,5
04318, 방배역 2번 출구,5
04319, 삼성전자R&D어린이집 뒤,7
04320, 신영체르니 아파트,11
04322,서울추모공원 입구,15
04323, 내곡도서관,10
04324, 세화고등학교,5
04327, 몽마르뜨공원입구,11
04329, SC제일은행 양재동지점 앞,8
04332, 이수교차로,5
04333, 서울고등학교 건너편,5
04334, 인재개발원 데이터센터,7
04336,서울교육청 교육연수원 앞,10
04337,우면산등산로입구,10
04338,새정이마을 버스정류장 앞,5
04340,방배래미안아트힐아파트 앞,5
04341,영동1교 북단,5
04343,헌인릉 입구,5
04344,양재대로(구룡지하차도 앞),5
04345,반포역 4번출구,6
04346,장학재단빌딩 앞,7
04347,논현지하보도,10
04348,사당역 1번출구,5
04349,삼성화재서초타워,6
04350,누리숲어린이공원 앞,5
04351,서울AI허브 앞,7
04353, 코오롱디지털타워 3차앞,8
04360, 르노삼성자동차 성수사업소 앞,15
04362, 행당중학교 후문,8
04363, 신금호역 2번출구 앞,4
04367, kt 행당빌딩 앞,5
04370,성동교 사거리,9
04373, 서울숲 지식산업센터,11
04377, 우영테크노센터 앞,8
04381, 더스페이스타워 앞,8
04382, 페코텍글로벌허브빌딩 앞,7
04383, 푸조비즈타워 앞,4
04385, 용답동 우체국 주변,5
04386, 현대자동차 동부서비스센터 주변,5
04387, 성수역 1번출구 주변,8
04389,서울숲역3번출구,5
04390,신답역 1번출구,5
04393,상원삼거리 장안철교 아래,10
04394,서울시립24시간게스트하우스,2
04396,마장축산물시장 서문 인근,8
04397,마장축산물시장 북문 건너편,14
04398,유원지식산업센터 앞,12
04399,더리브 세종타워 앞,7
04401,뚝섬유수지 공영주차장,10
04406, 장곡초등학교 앞,10
04411, 동산어린이공원 앞,5
04414, 안암역 3번 출구,8
04415, 미아초교버스승강장,7
04417, 성북청소년문화의집,10
04418, 종암동 동덕여대 제2생활관 앞,8
04419, 성북구 한예종 캠퍼스 본관,6
04420, 성북구 한예종 캠퍼스 별관,6
04421, 롯데캐슬클라시아 입구 앞,10
04423,현대백화점 미아점,10
04425,하늘채코오롱아파트 앞,10
04427,동일하이빌뉴시티,10
04428,돈암동부센트레빌상가,7
04452, 삼성SDS,10
04453, 위례중앙푸르지오 201동 앞,15
04454, 위례 포레샤인 1809동 부근,15
04457, 아산병원 기숙사 부근,50
04458, 가락2동주민센터 인근,10
04460, 올림픽훼미리아파트 112동 앞,8
04461, 한양3차아파트 3동 앞,7
04462, 가락중학교 앞,8
04463, 방이역 2번 출구,10
04464, 올림픽공원 북2문 A,15
04465, 건영아파트앞 사거리,10
04468, 가락1동주민센터,15
04469, 거여동 어울림아파트 102동앞,10
04472, 송파파크데일 1단지 115동 건너편,10
04473, 마천금호어울림 1차 102동앞,10
04474, 가락현대 1차 11동 앞,10
04475, 송파파인타운 4단지 403동,10
04478, 문정근린공원2,10
04479, 문정중학교,10
04480, 가락시장 남1문 사거리,10
04481, 올림픽공원 북2문 B,25
04483, 잠실나들목4,10
04484, 잠실나루역4번출구뒤,10
04485, 잠실나루역 고가하부,10
04486, 홈플러스 잠실점,10
04488, 문현중고등학교 사이,10
04490, 송파파인타운 10단지 1005동,10
04491, 장지역 1번출구,10
04493, 마천사거리 2,10
04496, 잠실 파크리오 120동 앞,10
04497, 아시아선수촌아파트 교차로,20
04499, 세양청마루 101동 앞,10
04507, 신정제일시장,10
04508, 유원목동아파트 103동 앞,10
04509, 서울영상고교 입구,15
04510, 신정네거리역 교차로,13
04512, 목동13_14단지 사거리,15
04514, 목동성당 앞,20
04515, 동문굿모닝탑,10
04517, 성보하이드로빌딩,10
04518, 청기와빌딩,10
04519, 양원보도육교,8
04520, 대성유니드아파트,10
04522, 신곡시장,10
04523, 구립양천어르신요양센터,20
04526, 목동아파트2단지 222동 앞,10
04527, 목동신시가지아파트6단지,15
04528, 양천구청역 1번출구,8
04530, 방아다리어린이공원,10
04531, 목동아파트 613동 앞,10
04532, 목동현대아파트 후문 앞,10
04535, 목동12단지 아파트,10
04536, 양천해누리체육공원,23
04537, 서울남부지방검찰청 후문,6
04538, 양천공영차고지,10
04539, 목동7단지아파트 A상가,8
04540, 목동역 3번 출구,10
04541, 갈산문화예술센터,9
